county,todays_date,hospitalized_covid_confirmed_patients,hospitalized_suspected_covid_patients,hospitalized_covid_patients,all_hospital_beds,icu_covid_confirmed_patients,icu_suspected_covid_patients,icu_available_beds,lat,lng
glenn,2022-02,70.0,0.0,70.0,1316.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-03,24.0,0.0,24.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-04,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-05,12.0,0.0,12.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-06,94.0,0.0,94.0,1410.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-07,15.0,0.0,15.0,1457.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-08,43.0,0.0,43.0,1256.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-09,54.0,0.0,54.0,740.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-10,19.0,0.0,19.0,855.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-11,21.0,0.0,21.0,900.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2022-12,83.0,0.0,83.0,947.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-01,0.0,0.0,0.0,956.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-02,83.0,0.0,83.0,884.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-03,3.0,0.0,3.0,986.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-04,7.0,0.0,7.0,950.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-05,11.0,0.0,11.0,864.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-06,0.0,0.0,0.0,759.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-07,0.0,0.0,0.0,738.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-08,0.0,0.0,0.0,816.0,0.0,0.0,0.0,33.1493,-85.2092
glenn,2023-09,6.0,-6.0,0.0,416.0,0.0,0.0,0.0,33.1493,-85.2092
humboldt,2020-03,3.0,29.0,0.0,0.0,0.0,4.0,36.0,35.8271,-88.9058
humboldt,2020-04,30.0,168.0,50.0,3068.0,6.0,31.0,172.0,35.8271,-88.9058
humboldt,2020-05,95.0,181.0,276.0,10747.0,16.0,14.0,167.0,35.8271,-88.9058
humboldt,2020-06,25.0,137.0,162.0,10560.0,3.0,22.0,76.0,35.8271,-88.9058
humboldt,2020-07,11.0,56.0,67.0,10337.0,6.0,10.0,143.0,35.8271,-88.9058
humboldt,2020-08,32.0,97.0,129.0,8194.0,17.0,26.0,144.0,35.8271,-88.9058
humboldt,2020-09,67.0,46.0,113.0,8164.0,29.0,14.0,69.0,35.8271,-88.9058
humboldt,2020-10,92.0,47.0,139.0,8225.0,21.0,14.0,164.0,35.8271,-88.9058
humboldt,2020-11,79.0,64.0,143.0,8119.0,7.0,15.0,88.0,35.8271,-88.9058
humboldt,2020-12,178.0,83.0,261.0,8454.0,58.0,14.0,296.0,35.8271,-88.9058
humboldt,2021-01,331.0,104.0,435.0,8494.0,93.0,15.0,325.0,35.8271,-88.9058
humboldt,2021-02,308.0,90.0,398.0,7659.0,65.0,19.0,191.0,35.8271,-88.9058
humboldt,2021-03,113.0,126.0,239.0,8426.0,42.0,23.0,225.0,35.8271,-88.9058
humboldt,2021-04,211.0,88.0,299.0,8025.0,70.0,31.0,238.0,35.8271,-88.9058
humboldt,2021-05,279.0,73.0,352.0,8367.0,90.0,16.0,215.0,35.8271,-88.9058
humboldt,2021-06,254.0,59.0,313.0,8129.0,76.0,4.0,258.0,35.8271,-88.9058
humboldt,2021-07,285.0,61.0,346.0,8348.0,84.0,10.0,284.0,35.8271,-88.9058
humboldt,2021-08,887.0,4.0,891.0,8336.0,258.0,0.0,207.0,35.8271,-88.9058
humboldt,2021-09,810.0,13.0,823.0,8181.0,142.0,1.0,181.0,35.8271,-88.9058
humboldt,2021-10,516.0,18.0,534.0,8499.0,128.0,0.0,165.0,35.8271,-88.9058
humboldt,2021-11,359.0,11.0,370.0,7957.0,89.0,1.0,190.0,35.8271,-88.9058
humboldt,2021-12,412.0,12.0,424.0,8279.0,76.0,0.0,139.0,35.8271,-88.9058
humboldt,2022-01,637.0,63.0,700.0,8504.0,112.0,1.0,191.0,35.8271,-88.9058
humboldt,2022-02,534.0,13.0,547.0,7531.0,61.0,1.0,117.0,35.8271,-88.9058
humboldt,2022-03,225.0,32.0,257.0,8281.0,72.0,2.0,171.0,35.8271,-88.9058
humboldt,2022-04,193.0,45.0,238.0,8010.0,63.0,0.0,160.0,35.8271,-88.9058
humboldt,2022-05,346.0,41.0,387.0,8279.0,87.0,0.0,159.0,35.8271,-88.9058
humboldt,2022-06,424.0,45.0,469.0,7985.0,94.0,1.0,191.0,35.8271,-88.9058
humboldt,2022-07,446.0,31.0,477.0,8158.0,112.0,0.0,259.0,35.8271,-88.9058
humboldt,2022-08,370.0,24.0,394.0,7761.0,62.0,0.0,187.0,35.8271,-88.9058
humboldt,2022-09,304.0,1.0,305.0,6461.0,52.0,0.0,131.0,35.8271,-88.9058
humboldt,2022-10,188.0,4.0,192.0,8450.0,28.0,0.0,155.0,35.8271,-88.9058
humboldt,2022-11,212.0,1.0,213.0,8172.0,27.0,0.0,121.0,35.8271,-88.9058
humboldt,2022-12,359.0,10.0,369.0,8479.0,38.0,0.0,130.0,35.8271,-88.9058
humboldt,2023-01,282.0,10.0,292.0,8438.0,79.0,0.0,95.0,35.8271,-88.9058
humboldt,2023-02,182.0,11.0,193.0,7660.0,21.0,0.0,116.0,35.8271,-88.9058
humboldt,2023-03,171.0,0.0,171.0,8498.0,49.0,0.0,112.0,35.8271,-88.9058
humboldt,2023-04,69.0,0.0,69.0,8209.0,2.0,0.0,214.0,35.8271,-88.9058
humboldt,2023-05,48.0,0.0,48.0,8443.0,5.0,0.0,281.0,35.8271,-88.9058
humboldt,2023-06,68.0,-4.0,64.0,8155.0,0.0,0.0,328.0,35.8271,-88.9058
humboldt,2023-07,127.0,1.0,128.0,8488.0,12.0,0.0,368.0,35.8271,-88.9058
humboldt,2023-08,75.0,0.0,75.0,8474.0,17.0,0.0,304.0,35.8271,-88.9058
humboldt,2023-09,104.0,1.0,105.0,3862.0,12.0,0.0,122.0,35.8271,-88.9058
imperial,2020-03,37.0,315.0,0.0,0.0,8.0,11.0,13.0,32.839,-115.572
imperial,2020-04,558.0,291.0,333.0,2337.0,253.0,52.0,93.0,32.839,-115.572
imperial,2020-05,1969.0,134.0,2103.0,7878.0,583.0,7.0,226.0,32.839,-115.572
imperial,2020-06,2387.0,63.0,2450.0,7016.0,531.0,2.0,114.0,32.839,-115.572
imperial,2020-07,2518.0,38.0,2556.0,8746.0,653.0,9.0,211.0,32.839,-115.572
imperial,2020-08,1166.0,15.0,1181.0,8051.0,419.0,2.0,264.0,32.839,-115.572
imperial,2020-09,721.0,7.0,728.0,7770.0,243.0,0.0,210.0,32.839,-115.572
imperial,2020-10,1098.0,12.0,1110.0,8029.0,398.0,2.0,83.0,32.839,-115.572
imperial,2020-11,1730.0,20.0,1750.0,7867.0,482.0,0.0,59.0,32.839,-115.572
imperial,2020-12,4700.0,18.0,4718.0,8215.0,1117.0,0.0,49.0,32.839,-115.572
imperial,2021-01,3999.0,31.0,4030.0,7732.0,1678.0,0.0,97.0,32.839,-115.572
imperial,2021-02,982.0,26.0,1008.0,6576.0,481.0,6.0,62.0,32.839,-115.572
imperial,2021-03,409.0,12.0,421.0,7254.0,172.0,0.0,174.0,32.839,-115.572
imperial,2021-04,365.0,20.0,385.0,7052.0,164.0,0.0,117.0,32.839,-115.572
imperial,2021-05,384.0,10.0,394.0,7316.0,132.0,1.0,178.0,32.839,-115.572
imperial,2021-06,125.0,3.0,128.0,7080.0,44.0,0.0,237.0,32.839,-115.572
imperial,2021-07,227.0,1.0,228.0,7316.0,28.0,0.0,288.0,32.839,-115.572
imperial,2021-08,569.0,4.0,573.0,7316.0,181.0,0.0,145.0,32.839,-115.572
imperial,2021-09,765.0,0.0,765.0,7080.0,260.0,0.0,133.0,32.839,-115.572
imperial,2021-10,671.0,0.0,671.0,7316.0,198.0,0.0,215.0,32.839,-115.572
imperial,2021-11,1286.0,1.0,1287.0,7080.0,472.0,0.0,73.0,32.839,-115.572
imperial,2021-12,1970.0,0.0,1970.0,6230.0,729.0,0.0,7.0,32.839,-115.572
imperial,2022-01,2692.0,4.0,2696.0,6014.0,844.0,0.0,14.0,32.839,-115.572
imperial,2022-02,1651.0,11.0,1662.0,5457.0,483.0,0.0,77.0,32.839,-115.572
imperial,2022-03,407.0,0.0,407.0,6288.0,195.0,0.0,78.0,32.839,-115.572
imperial,2022-04,119.0,0.0,119.0,6060.0,41.0,0.0,246.0,32.839,-115.572
imperial,2022-05,100.0,0.0,100.0,6262.0,42.0,0.0,260.0,32.839,-115.572
imperial,2022-06,204.0,4.0,208.0,6060.0,27.0,2.0,264.0,32.839,-115.572
imperial,2022-07,574.0,0.0,574.0,6262.0,71.0,0.0,298.0,32.839,-115.572
imperial,2022-08,457.0,0.0,457.0,5664.0,54.0,0.0,305.0,32.839,-115.572
imperial,2022-09,322.0,0.0,322.0,6059.0,49.0,0.0,276.0,32.839,-115.572
imperial,2022-10,201.0,0.0,201.0,6286.0,3.0,0.0,314.0,32.839,-115.572
imperial,2022-11,222.0,3.0,225.0,6087.0,39.0,0.0,276.0,32.839,-115.572
imperial,2022-12,639.0,0.0,639.0,6552.0,68.0,0.0,325.0,32.839,-115.572
imperial,2023-01,378.0,4.0,382.0,6873.0,66.0,0.0,317.0,32.839,-115.572
imperial,2023-02,245.0,0.0,245.0,6188.0,22.0,0.0,181.0,32.839,-115.572
imperial,2023-03,317.0,0.0,317.0,6851.0,44.0,0.0,249.0,32.839,-115.572
imperial,2023-04,287.0,0.0,287.0,6630.0,37.0,0.0,284.0,32.839,-115.572
imperial,2023-05,220.0,0.0,220.0,5651.0,36.0,0.0,349.0,32.839,-115.572
imperial,2023-06,66.0,-30.0,36.0,1610.0,4.0,0.0,296.0,32.839,-115.572
imperial,2023-07,4.0,-4.0,0.0,0.0,0.0,0.0,328.0,32.839,-115.572
imperial,2023-08,57.0,-57.0,0.0,0.0,7.0,0.0,282.0,32.839,-115.572
imperial,2023-09,64.0,-64.0,0.0,0.0,28.0,0.0,182.0,32.839,-115.572
kings,2020-03,5.0,20.0,0.0,0.0,3.0,4.0,6.0,42.0031,-89.107
kings,2020-04,190.0,53.0,93.0,1993.0,63.0,5.0,91.0,42.0031,-89.107
kings,2020-05,577.0,72.0,649.0,6169.0,149.0,14.0,65.0,42.0031,-89.107
kings,2020-06,1213.0,20.0,1233.0,5970.0,244.0,4.0,85.0,42.0031,-89.107
kings,2020-07,2042.0,35.0,2077.0,6169.0,236.0,21.0,52.0,42.0031,-89.107
kings,2020-08,1515.0,27.0,1542.0,6007.0,204.0,6.0,247.0,42.0031,-89.107
kings,2020-09,741.0,9.0,750.0,5790.0,85.0,1.0,302.0,42.0031,-89.107
kings,2020-10,527.0,12.0,539.0,5983.0,61.0,4.0,446.0,42.0031,-89.107
kings,2020-11,964.0,20.0,984.0,5790.0,141.0,7.0,371.0,42.0031,-89.107
kings,2020-12,2416.0,9.0,2425.0,4066.0,258.0,3.0,50.0,42.0031,-89.107
kings,2021-01,2730.0,14.0,2744.0,4218.0,353.0,4.0,67.0,42.0031,-89.107
kings,2021-02,1575.0,8.0,1583.0,3746.0,261.0,0.0,125.0,42.0031,-89.107
kings,2021-03,634.0,4.0,638.0,3778.0,75.0,0.0,117.0,42.0031,-89.107
kings,2021-04,221.0,0.0,221.0,3262.0,6.0,0.0,99.0,42.0031,-89.107
kings,2021-05,133.0,0.0,133.0,2993.0,16.0,0.0,90.0,42.0031,-89.107
kings,2021-06,170.0,1.0,171.0,3009.0,56.0,0.0,48.0,42.0031,-89.107
kings,2021-07,374.0,0.0,374.0,3348.0,23.0,0.0,104.0,42.0031,-89.107
kings,2021-08,1693.0,0.0,1693.0,3802.0,179.0,0.0,48.0,42.0031,-89.107
kings,2021-09,2153.0,7.0,2160.0,3980.0,307.0,1.0,38.0,42.0031,-89.107
kings,2021-10,1942.0,4.0,1946.0,4019.0,348.0,1.0,57.0,42.0031,-89.107
kings,2021-11,1238.0,1.0,1239.0,3934.0,180.0,0.0,103.0,42.0031,-89.107
kings,2021-12,752.0,0.0,752.0,3871.0,101.0,0.0,72.0,42.0031,-89.107
kings,2022-01,1170.0,7.0,1177.0,3739.0,97.0,0.0,73.0,42.0031,-89.107
kings,2022-02,1231.0,0.0,1231.0,3493.0,137.0,0.0,52.0,42.0031,-89.107
kings,2022-03,346.0,1.0,347.0,3637.0,34.0,0.0,96.0,42.0031,-89.107
kings,2022-04,91.0,0.0,91.0,3248.0,12.0,0.0,92.0,42.0031,-89.107
kings,2022-05,50.0,0.0,50.0,3006.0,9.0,0.0,86.0,42.0031,-89.107
kings,2022-06,214.0,3.0,217.0,2919.0,8.0,3.0,87.0,42.0031,-89.107
kings,2022-07,324.0,6.0,330.0,3054.0,12.0,0.0,51.0,42.0031,-89.107
kings,2022-08,302.0,0.0,302.0,3048.0,31.0,0.0,51.0,42.0031,-89.107
kings,2022-09,157.0,0.0,157.0,2927.0,7.0,0.0,83.0,42.0031,-89.107
kings,2022-10,89.0,0.0,89.0,3001.0,4.0,0.0,87.0,42.0031,-89.107
kings,2022-11,209.0,0.0,209.0,2997.0,22.0,0.0,76.0,42.0031,-89.107
kings,2022-12,197.0,0.0,197.0,3243.0,14.0,0.0,54.0,42.0031,-89.107
kings,2023-01,157.0,2.0,159.0,3405.0,8.0,1.0,61.0,42.0031,-89.107
kings,2023-02,134.0,2.0,136.0,3170.0,8.0,2.0,59.0,42.0031,-89.107
kings,2023-03,58.0,1.0,59.0,3510.0,5.0,0.0,92.0,42.0031,-89.107
kings,2023-04,52.0,0.0,52.0,3323.0,2.0,0.0,82.0,42.0031,-89.107
kings,2023-05,28.0,0.0,28.0,1167.0,1.0,0.0,67.0,42.0031,-89.107
kings,2023-06,26.0,-16.0,10.0,0.0,1.0,0.0,53.0,42.0031,-89.107
kings,2023-07,87.0,-87.0,0.0,0.0,4.0,0.0,56.0,42.0031,-89.107
kings,2023-08,172.0,-172.0,0.0,0.0,35.0,0.0,66.0,42.0031,-89.107
kings,2023-09,63.0,-63.0,0.0,0.0,5.0,0.0,47.0,42.0031,-89.107
lake,2020-03,0.0,6.0,0.0,0.0,0.0,4.0,8.0,32.3359,-89.3158
lake,2020-04,4.0,57.0,17.0,580.0,0.0,18.0,79.0,32.3359,-89.3158
lake,2020-05,1.0,33.0,34.0,3202.0,0.0,10.0,52.0,32.3359,-89.3158
lake,2020-06,14.0,28.0,42.0,3300.0,5.0,16.0,34.0,32.3359,-89.3158
lake,2020-07,43.0,31.0,74.0,3029.0,6.0,18.0,61.0,32.3359,-89.3158
